item,itemLabel,position,positionLabel,start,psid
Q105203929,Aung Naing Oo,Q110079823,Minister of Investment and Foreign Economic Relations,2021-02-01,Q105203929-72EBB5B7-1D7E-4C3E-BD61-546D255D9F1B
Q105234492,Tin Aung San,Q110079946,Minister of Transport and Communications,2021-02-03,Q105234492-7164D96E-9D3F-4E74-9CA8-044F27B94F4C
Q108081336,Nyunt Pe,Q23683275,Minister of Education (Myanmar),2021-02-16,Q108081336-9E5D28CE-7640-4261-B589-AF3412CDE2E3
Q13063623,Chit Naing,Q110079768,Minister of the Office of the Union Government,2021-08-01,Q13063623-3CE62A1C-C060-435B-B154-7CF89EF4EAFA
Q17070236,Win Shein,Q110079809,Minister of Finance,2021-02-01,Q17070236-6C452D5A-A001-4270-ACDE-D1EE2A5CBF2B
Q19718465,Mya Tun Oo,Q110079791,Minister of Defence,2021-02-01,Q19718465-5C10C6D5-FE74-4461-92DC-3FA7A44CF2F9
Q19718768,Yar Pyae,Q110079768,Minister of the Office of the Union Government,2021-05-11,Q19718768-005479BF-9EDB-4ED7-9B6F-E68BE5D9C93C
Q20992005,Maung Maung Ohn,Q110079784,Minister of Information,2021-08-01,Q20992005-6EE96E76-0CAC-4C10-B086-51E31FD09C96
Q3331362,Myint Swe,Q887124,President of Myanmar,2021-02-01,Q3331362-788bec91-4f85-b3e6-726f-382a27c0f70f
Q339081,Wunna Maung Lwin,Q23683221,Minister of Foreign Affairs (Myanmar),2021-02-01,Q339081-566100D9-F0A2-48AD-B1BA-46CC4407A5CA
Q3462649,Min Aung Hlaing,Q852152,Prime Minister of Myanmar,2021-08-01,Q3462649-A7EF0748-FF7C-4228-91E7-C9863B4E78A9
Q56486694,Thet Thet Khaing,Q110079957,Minister of Social Welfare,2021-02-04,Q56486694-25CD4CBB-1C71-4901-9374-85D12D5A7665
Q6401687,Khin Yi,Q110079911,Minister of Immigration and Population,2021-08-01,Q6401687-E367CE5E-3366-4996-8321-C3113CE3C149
Q8023642,Win Myint,Q887124,President of Myanmar,2018-03-30,Q8023642-4B14E6F8-B7DF-426E-83C1-E0256B7BDA8B
Q91866659,Soe Htut,Q110079759,Minister of Home Affairs,2020-02-10,Q91866659-3C28F3BB-B796-4EAC-84DA-25E784C751C2
Q36740,Aung San Suu Kyi,Q23683330,Minister of the President's Office,2016-03-30,Q36740-6ea23bb8-4d76-e658-f149-e71677b30b78
